politician_id	parliament_num	ed_id	pref_votes	date_member_from	date_member_to	elected_party_id	current_party_id	duration_days
Nilantha-Bandara	14	KUR	29669	2013-08-08	2015-06-26	UNP	UNP	687
Nilanthi-Kottahachchi	17	"KAL
"	131375	2024-11-21		"NPP
"	NPP	
Nilusha-Gamage	17	"RAT
"	48791	2024-11-21		"NPP
"	NPP	
Nimal-Lanza	15	GAM	94375	2015-09-01		SLFP	SLPP	
Nimal-Lanza	16	GAM	108945	2020-08-20		SLPP	SLPP	
Nimal-Piyatissa	16	NUW	51225	2020-08-20		NFF	NFF	
Nimal-Siripala-de-Silva	9	COL	38647	1989-03-09	1994-06-24			1933
Nimal-Siripala-de-Silva	10	COL	111730	1994-08-25	2000-08-18	PA	PA	2185
Nimal-Siripala-de-Silva	11	BAD	98917	2000-10-18	2001-10-10	PA	PA	357
Nimal-Siripala-de-Silva	12	BAD	85273	2001-12-19	2004-02-07	PA	PA	780
Nimal-Siripala-de-Silva	13	BAD	96799	2004-04-22	2010-02-09	UPFA	UPFA	2119
Nimal-Siripala-de-Silva	14	BAD	141990	2010-04-22	2015-06-26	SLFP	SLFP	1891
Nimal-Siripala-de-Silva	15	BAD	134406	2015-09-01		SLFP	SLFP	
Nimal-Siripala-de-Silva	16	BAD	141901	2020-08-20		SLFP	SLFP	
Nimal-Wijesinghe	14	KUR	30687	2010-04-22	2015-06-26	UNP		1891
Nipuna-Ranawaka	16	MTR	131010	2020-08-20		SLPP	SLPP	
Nirmala-Kotalawala	13	KAL	55461	2004-07-20	2010-02-09	UPFA	UPFA	2030
Nirmala-Kotalawala	14	KAL	82044	2010-04-22	2015-06-26	SLFP	SLFP	1891
Niroshan-Perera	14	PUT	28077	2010-04-22	2015-06-26	UNP	UNP	1891
Niroshan-Perera	15	PUT	59337	2015-09-01		UNP	UNP	
Niroshan-Perera	16	PUT	31636	2020-08-20		SJB	SJB	
Niroshan-Premaratne	15	MTR	99762	2015-09-01		NFF	NFF	
Nirupama-Rajapaksa	10	HAM	46034	1994-08-25	2000-08-18	PA	PA	2185
Nirupama-Rajapaksa	13	HAM	26651	2005-11-25	2010-02-09	UPFA	UPFA	1537
Nirupama-Rajapaksa	14	HAM	39025	2010-04-22	2015-06-26	SLFP	SLFP	1891
Nishantha-Muthuhettigama	14	GAL	125777	2010-04-22	2015-06-26	SLFP	SLFP	1891
Nishantha-Muthuhettigama	15	GAL	75994	2015-09-01		SLFP	SLFP	
Nishantha-Perera	17	"GAL
"	71549	2024-11-21		"NPP
"	NPP	
Nishantha-Samaraweera	17	"GAL
"	76677	2024-11-21		"NPP
"	NPP	
Noordeen-Mashoor	11	VAN	12283	2000-10-18	2001-10-10	NUA		357
Noordeen-Mashoor	12	VAN	12673	2001-12-19	2004-02-07	UNF	UNF	780
Noordeen-Mashoor	14	VAN	9518	2010-04-22	2010-12-02	SLMC	SLMC	224
Olitha-Premathirathna	12	GAM	81302	2001-12-19	2004-02-07	UNF	UNF	780
Omalpe-Sobhitha	13	NAT		2004-04-22	2007-01-31			1014
Oshani-Umanga	17	"KAL
"	69232	2024-11-21		"NPP
"	NPP	
Ossie-Abeygunasekara	10	COL	98022	1994-08-25	1994-10-24	UNP	UNP	60
P-Ariyanethiran	14	BAT	16504	2010-04-22	2015-06-26		ITAK	1891
P-B-G-Kalugalla	10	KEG	73369	1994-08-25	2000-08-18	PA	PA	2185
P-D-Abeyratne	11	KAL	47271	2000-10-18	2001-10-10	UNP	UNP	357
P-D-Abeyratne	12	KAL	52414	2001-12-19	2004-02-07	UNF	UNF	780
P-D-N-K-Palihena	17	"ANU
"	52507	2024-11-21		"NPP
"	NPP	
P-Dayaratna	14	AMP	32915	2010-04-22	2015-06-26	UNP (D)	UNP	1891
P-Harrison	14	ANU	24675	2010-04-22	2015-06-26	UNP	UNP	1891
P-Harrison	15	ANU	113346	2015-09-01		UNP	UNP	
P-K-Indika	14	HAM	37626	2010-04-22	2015-06-26	SLFP	SLFP	1891
P-P-Devaraj	10	COL			2000-08-18	UNP	PA	
P-P-Devaraj	11	NAT		2000-10-18	2001-10-10	UNP	UNP	357
P-Radhakrishnan	13	NAT		2004-04-22	2010-02-09	UNF	UPFA	2119
P-S-P-Samaranayake	9	KAL	36150	1989-03-09	1994-06-24	UNP	UNP	1933
P-Selvarasa	10	BAT	17450	1994-08-25	2000-08-18			2185
P-Selvarasa	14	BAT	18485	2010-04-22	2015-06-26	ITAK	ITAK	1891
P-Weerakumara-Dissanayake	13	PUT	50194	2004-04-22	2010-02-09	UPFA	UPFA	2119
P-Weerakumara-Dissanayake	14	ANU	27102	2010-04-22	2015-06-26	NFF	NFF	1891
P-Weerakumara-Dissanayake	15	ANU	69489	2015-09-01		NFF	SLFP	
Padma-Udayashnatha-Gunasekara	15	MON	57356	2015-09-01		NFF	NFF	
Pakkiyaselvam-Ariyanethiran	13	BAT	35377	2004-05-18	2010-02-09	TNA	TNA	2093
Palani-Digambaran	14	NUW	39490	2010-04-22	2015-06-26	NUW	NUW	1891
Palani-Digambaran	15	NUW	101528	2015-09-01		NUW	NUW	
Palani-Digambaran	16	NUW	83392	2020-08-20		NUW	NUW	
Palani-Digambaran	17	"NUW
"	48018	2024-11-21		"SJB
"	SJB	
Palisge-Harrison	10	ANU	34666	1994-08-25	2000-08-18	UNP	UNP	2185
Palisge-Harrison	11	ANU	45834	2000-10-18	2001-10-10	UNP	UNP	357
Palisge-Harrison	12	ANU	69878	2001-12-19	2004-02-07	UNF	UNF	780
Palisge-Harrison	13	ANU	60777	2004-04-22	2010-02-09	UNF	UNF	2119
Palitha-Range-Bandara	11	PUT	40296	2000-10-18	2001-10-10	UNP	UNP	357
Palitha-Range-Bandara	12	PUT	69167	2001-12-19	2004-02-07	UNF	UNF	780
Palitha-Range-Bandara	13	PUT	40284	2004-04-22	2010-02-09	UNF	UNF	2119
Palitha-Range-Bandara	14	PUT	36861	2010-04-22	2015-06-26	UNP	UNP	1891
Palitha-Range-Bandara	15	PUT	66960	2015-09-01		UNP	UNP	
Palitha-Thewarapperuma	14	KAL	51153	2010-04-22	2015-06-26	UNP	UNP	1891
Palitha-Thewarapperuma	15	KAL	118128	2015-09-22		UNP	UNP	
Pandu-Bandaranaike	11	GAM	92182	2000-10-18	2001-10-10	PA	PA	357
Pandu-Bandaranaike	12	GAM	78614	2001-12-19	2004-02-07	PA	PA	780
Pandu-Bandaranaike	13	GAM	56715	2004-04-22	2010-02-09	UPFA	UPFA	2119
Pandu-Bandaranaike	14	GAM	49613	2010-04-22	2015-06-26	SLFP	SLFP	1891
Patabandi-Madduma-Baduge-Cyril	9	HAM	5911	1989-03-09	1994-06-24	UNP	UNP	1933
Pathirage-Don-Abeyratne	9	KAL	30292	1989-03-09	1994-06-24	UNP	UNP	1933
Pathmasiri-Bandara	17	"POL
"	45096	2024-11-21		"NPP
"	NPP	
Pathmini-Sithamparanathan	13	JAF	68240	2004-04-22	2010-02-09	TNA	TNA	2119
Pavithra-Devi-Wanniarachchi	10	RAT	62979	1994-08-25	2000-08-18	PA	PA	2185
Pavithra-Devi-Wanniarachchi	11	RAT	108324	2000-10-18	2001-10-10	PA	PA	357
Pavithra-Devi-Wanniarachchi	12	RAT	84173	2001-12-19	2004-02-07	PA	PA	780
Pavithra-Devi-Wanniarachchi	13	RAT	125592	2004-04-22	2010-02-09	UPFA	UPFA	2119
Pavithra-Devi-Wanniarachchi	14	RAT	110220	2010-04-22	2015-06-26	SLFP	SLFP	1891
Pavithra-Devi-Wanniarachchi	15	RAT	87660	2015-09-01		SLFP	SLFP	
Pavithra-Devi-Wanniarachchi	16	RAT	200977	2020-08-20		SLPP	SLPP	
Pemasiri-Manage	13	MTR	101558	2004-04-22	2010-02-09	UPFA		2119
Periyasamy-Chandrasekaran	10	NUW	23453	1994-08-25	2000-08-18	IND	PA	2185
Periyasamy-Chandrasekaran	11	NUW	54681	2000-10-18	2001-10-10	UNP	UNP	357
Periyasamy-Chandrasekaran	12	NUW	121421	2001-12-19	2004-02-07	UNF	UNF	780
Periyasamy-Chandrasekaran	13	NUW	42582	2004-04-22	2010-01-01		UPFA	2080
Perumal-Rajadurai	14	NUW	49228	2010-04-22	2015-06-26	CWC	UNP	1891
Perumalpillai-Radhakrishnan	12	NAT		2001-12-19	2004-02-07	UNF	UNF	780
Peter-Silva-Loku-Galappaththy	9	MTR	7094	1989-03-09	1994-06-24	UNP	UNP	1933
Petikirige-Dayaratna	9	AMP	37996	1989-03-09	1994-06-24	UNP	UNP	1933
Petikirige-Dayaratna	10	AMP	45411	1994-08-25	2000-08-18	UNP	UNP	2185
Petikirige-Dayaratna	11	AMP	47421	2000-10-18	2001-10-10	UNP	UNP	357
Petikirige-Dayaratna	12	AMP	42301	2001-12-19	2004-02-07	UNF	UNF	780
Petikirige-Dayaratna	13	AMP	31215	2004-04-22	2010-02-09	UNF	UPFA	2119
Philipps-Sri-Liyanage	13	NAT		2004-04-22	2004-05-24	UPFA	UPFA	32
Piyadasa-Abeynayake	11	RAT	41365	2000-10-18	2001-10-10	UNP	UNP	357
Piyadasa-Abeynayake	12	RAT	38655	2001-12-19	2004-02-07	UNF	UNF	780
Piyankara-Jayaratne	11	PUT	32741	2000-10-18	2001-10-10	PA	PA	357
Piyankara-Jayaratne	13	PUT	33144	2008-01-14	2010-02-09	UPFA	UPFA	757
Piyankara-Jayaratne	14	PUT	56098	2010-04-22	2015-06-26	SLFP	SLFP	1891
Piyankara-Jayaratne	15	PUT	59352	2015-09-01		SLFP	SLPP	
Piyankara-Jayaratne	16	PUT	74425	2020-08-20		SLPP	Ind	
Piyasena-Gamage	9	GAL	35456	1989-03-09	1994-06-24			1933
Piyasena-Gamage	10	GAL	67033	1994-08-25	2000-08-18	PA	PA	2185
Piyasena-Gamage	11	GAL	62830	2000-10-18	2001-10-10	PA	PA	357
Piyasena-Gamage	12	GAL	54570	2001-12-19	2004-02-07	PA	PA	780
Piyasena-Gamage	13	GAL	71307	2004-04-22	2010-02-09	UPFA	UPFA	2119
Piyasena-Gamage	14	GAL	67033	2010-04-22	2015-06-26	SLFP	SLFP	1891
Piyasena-Gamage	15	GAL		2017-11-10		SLFP	SLFP	
Piyasiri-Wijenayake	13	KAL	75982	2004-04-22	2010-02-09	UPFA	UPFA	2119
Podiappuhamy-Piyasena	14	AMP	11139	2010-04-22	2015-06-26			1891
Praba-Ganesan	14	COL	42851	2010-04-22	2015-06-26	DPF		1891
Prabha-Senarath	17	"HAM
"	42249	2024-11-21		"NPP
"	NPP	
Pradeep-Undugoda	16	COL	91958	2020-08-20		SLPP	SLPP	
Prageeth-Maduranga	17	"GAM
"	70887	2024-11-21		"NPP
"	NPP	
Pramitha-Tennakoon	16	MTL	67776	2020-08-20		SLPP	SLPP	
Prasanna-Gunasena	17	"KAN
"	94242	2024-11-21		"NPP
"	NPP	
Prasanna-Ranatunga	15	GAM	384448	2015-09-01		SLFP	SLPP	
Prasanna-Ranatunga	16	GAM	316544	2020-08-20		SLPP	SLPP	
Prasanna-Ranaweera	15	GAM	112395	2015-09-01		SLFP	SLPP	
Prasanna-Ranaweera	16	GAM	83203	2020-08-20		SLPP	SLPP	
Premalal-Jayasekara	12	RAT	79742	2001-12-19	2004-02-07	PA	PA	780
Premalal-Jayasekara	13	RAT	71982	2004-04-22	2010-02-09	UPFA	UPFA	2119
Premalal-Jayasekara	14	RAT	73175	2010-04-22	2015-06-26	SLFP	SLFP	1891
Premalal-Jayasekara	15	RAT	154980	2015-09-01		SLFP	SLPP	
Premalal-Jayasekara	16	RAT	142037	2020-08-20		SLPP	SLPP	
Premaratnage-Sumathipala	10	VAN	2975	1994-08-25	2000-08-18	PA	PA	2185
Premaratnage-Sumathipala	11	VAN	5205	2000-10-18	2001-10-10	PA	PA	357
Premnath-C-Dolawaththa	16	COL	69055	2020-08-20		SLPP	SLPP	
Prince-Gunarasa-Casinader	9	BAT	21959	1989-03-09	1994-06-24	TULF	TULF	1933
Priyantha-Liyanage	16	RAT	41766	2020-08-20		SJB	SJB	
Priyantha-Liyanage	17	"RAT
"	44705	2024-11-21		"SJB
"	SJB	
Priyantha-Wijeratne	17	"AMP
"	41313	2024-11-21		"NPP
"	NPP	
Punchi-Banda-Dissanayake	10	ANU	46756	1994-08-25	2000-08-18	PA	PA	2185
Punchi-Banda-Dissanayake	11	ANU	33738	2000-10-18	2001-10-10	PA	PA	357
Punchi-Banda-Kaviratne	9	MTL	23541	1989-03-09	1994-06-24	UNP	UNP	1933
R-A-D-Sirisena	10	KEG	50690	1994-08-25	2000-08-18	UNP	UNP	2185
R-A-D-Sirisena	11	KEG	43002	2000-10-18	2001-10-10	UNP	UNP	357
R-A-D-Sirisena	12	KEG	44627	2001-12-19	2004-02-07	UNF	UNF	780
R-D-Wimaladasa	14	KUR	44728	2015-05-20	2015-06-26	SLFP	SLFP	37
R-G-Wijerathna	17	"NUW
"	39006	2024-11-21		"NPP
"	NPP	
R-M-Jayasena-Rajakaruna	9	KUR	30346	1989-03-09	1994-06-24			1933
R-M-Jayasena-Rajakaruna	10	KUR	47073	1994-08-25	2000-08-18	PA	PA	2185
R-M-P-U-S-Gunasekera	13	MON	71115	2004-04-22	2010-02-09	UPFA	UPFA	2119
R-M-R-N-Bandara	11	KUR	49962	2000-10-18	2001-10-10	UNP	UNP	357
R-M-Ranjith-Madduma-Bandara	9	MON	19165	1989-03-09	1994-06-24	UNP	UNP	1933
R-M-Ranjith-Madduma-Bandara	10	MON	36747	1994-08-25	2000-08-18	UNP	UNP	2185
R-M-Ranjith-Madduma-Bandara	11	MON	31269	2000-10-18	2001-10-10	UNP	UNP	357
R-M-Ranjith-Madduma-Bandara	12	MON	38474	2001-12-19	2004-02-07	UNF	UNF	780
R-M-Ranjith-Madduma-Bandara	13	MON	41889	2004-04-22	2010-02-09	UNF	UNF	2119
R-M-Ranjith-Madduma-Bandara	14	MON	15105	2010-04-22	2015-06-26	UNP	UNP	1891
R-M-Ranjith-Madduma-Bandara	15	MON	82316	2015-09-01		UNP	UNP	
R-M-Ranjith-Madduma-Bandara	16	NAT		2020-08-20		SJB	SJB	
R-M-Rathnayake	10	BAD	40293	1994-08-25	2000-08-18	UNP	UNP	2185
R-M-Rathnayake	11	BAD	38997	2000-10-18	2001-10-10	UNP	UNP	357
R-N-G-de-Soyza	9	GAL	28474	1989-03-09	1994-06-24	UNP	UNP	1933
R-P-A-Ranaweera-Pathirana	13	ANU	103086	2004-04-22	2010-02-09	UPFA		2119
R-P-Wijesiri	9	KAN	27555	1989-03-09	1994-06-24	UNP	UNP	1933
R-Sampanthan	14	TRI	24488	2010-04-22	2015-06-26	ITAK	ITAK	1891
R-Sampanthan	15	TRI	33834	2015-09-01		ITAK	ITAK	
R-Sampanthan	16	TRI	21422	2020-08-20	2024-06-30	ITAK	ITAK	1410
R-Wijerathne	15	MTL	41766	2015-09-01		UNP	UNP	
R-Yogarajan	14	NAT		2010-04-22	2015-06-26	UNP	UNP	1891
Rahul-Rajapuththiran	16	BAT	33332	2020-08-20		ITAK	ITAK	
Raja-Collure	11	NAT		2000-10-18	2001-10-10	PA	PA	357
Raja-Collure	12	NAT		2001-12-19	2004-02-07	PA	PA	780
Raja-Kuhaneswaran	9	VAN	6276	1989-03-09	1994-06-24	TULF	TULF	1933
Rajarathnan-Sivasamy	10	KAN	38343	1994-08-25	2000-08-18	UNP	PA	2185
Rajavarothiam-Sampanthan	12	TRI	40110	2001-12-19	2004-02-07	TNA	TNA	780
Rajavarothiam-Sampanthan	13	TRI	47735	2004-04-22	2010-02-09	TNA	TNA	2119
Rajeewan-Jayachandramurthy	17	"JAF
"	17579	2024-11-21		"NPP
"	NPP	
Rajendran-Ramamoorthy	10	JAF	1050	1994-08-25	2000-08-18	IND	PA	2185
Rajika-Wickramasinghe	16	KEG	68802	2020-08-20		SLPP	SLPP	
Rajitha-Senaratne	11	KAL	73382	2000-10-18	2001-10-10	UNP	UNP	357
Rajitha-Senaratne	12	KAL	102919	2001-12-19	2004-02-07	UNF	UNF	780
Rajitha-Senaratne	13	KAL	97001	2004-04-22	2010-02-09	UNF	UPFA	2119
Rajitha-Senaratne	14	KAL	66710	2010-04-22	2015-06-26	UNP (D)	SLFP	1891
Rajitha-Senaratne	15	KAL	142196	2015-09-01		DNM	DNM	
Rajitha-Senaratne	16	KAL	77476	2020-08-20		DNM	DNM	
Rajiva-Wijesinha	14	NAT		2010-04-22	2015-06-26	LP	LP	1891
Ramaiah-Yogarajan	10	COL			2000-08-18	UNP	PA	
Ramaiah-Yogarajan	11	NAT		2000-10-18	2001-10-10	PA		357
Ramaiah-Yogarajan	12	NAT		2001-12-19	2004-02-07	UNF	UNF	780
Ramalingam-Chandrasekar	12	NAT		2001-12-19	2004-02-07			780
Ramalingam-Chandrasekar	13	NAT		2004-04-22	2010-02-09	UPFA		2119
Ramanathan-Archuna	17	"JAF
"	20487	2024-11-21		"IG-17
"	IG-17	
Ramesh-Pathirana	14	GAL	95313	2010-04-22	2015-06-26	SLFP	SLFP	1891
Ramesh-Pathirana	15	GAL	105434	2015-09-01		SLFP	SLFP	
Ramesh-Pathirana	16	GAL	205814	2020-08-20		SLPP	SLPP	
Ranil-Wickremasinghe	9	GAM	86477	1989-03-09	1994-06-24	UNP	UNP	1933
Ranil-Wickremasinghe	10	COL	291194	1994-08-25	2000-08-18	UNP	UNP	2185
Ranil-Wickremasinghe	11	COL	363668	2000-10-18	2001-10-10	UNP	UNP	357
Ranil-Wickremasinghe	12	COL	415686	2001-12-19	2004-02-07	UNF	UNF	780
Ranil-Wickremasinghe	13	COL	329524	2004-04-22	2010-02-09	UNF	UNF	2119
Ranil-Wickremasinghe	14	COL	232957	2010-04-22	2015-06-26	UNP	UNP	1891
Ranil-Wickremasinghe	15	COL	500566	2015-09-01		UNP	UNP	
Ranil-Wickremasinghe	16	NAT		2021-06-23	2022-07-21	UNP	UNP	393
Ranjan-Ramanayake	14	RAT	59318	2010-04-22	2015-06-26	UNP	UNP	1891
Ranjan-Ramanayake	15	GAM	216463	2015-09-01		UNP	UNP	
Ranjan-Ramanayake	16	GAM	103992	2020-08-20	2021-04-07	SJB	SJB	230
Ranjan-Wijayawardhana	9	MTR	9925	1989-03-09	1994-06-24	UNP	UNP	1933
Ranjan-Wijeratne	9	NAT		1989-03-09	1991-03-02	UNP	UNP	723
Ranjit-Atapattu	9	HAM	10381	1989-03-09	1994-06-24	UNP	UNP	1933
Ranjith-Aluvihare	11	MTL	62911	2000-10-18	2001-10-10	UNP	UNP	357
Ranjith-Aluvihare	12	MTL	72553	2001-12-19	2004-02-07	UNF	UNF	780
Ranjith-Aluvihare	13	MTL	47152	2004-04-22	2010-02-09	UNF	UNF	2119
Ranjith-Aluvihare	15	MTL	74785	2015-09-01		UNP	UNP	
Ranjith-Bandara	16	NAT		2020-08-20		SLPP	SLPP	
Ranjith-de-Soysa	14	RAT	47147	2010-04-22	2015-06-26	SLFP	SLFP	1891
Ranjith-Nawarathna	11	KUR	49174	2000-10-18	2001-10-10	PA	PA	357
Ranjith-Siyambalapitiya	11	KEG	49582	2000-10-18	2001-10-10	PA	PA	357
Ranjith-Siyambalapitiya	12	KEG	49298	2001-12-19	2004-02-07	PA	PA	780
Ranjith-Siyambalapitiya	13	KEG	80485	2004-04-22	2010-02-09	UPFA	UPFA	2119
Ranjith-Siyambalapitiya	14	KEG	141935	2010-04-22	2015-06-26	SLFP	SLFP	1891
Ranjith-Siyambalapitiya	15	KEG	62098	2015-09-01		SLFP	SLFP	
Ranjith-Siyambalapitiya	16	KEG	103300	2020-08-20		SLFP	SLFP	
Rasa-Manohari-Pulendran	9	VAN	3260	1989-03-09	1994-06-24	UNP	UNP	1933
Rasa-Manohari-Pulendran	10	VAN	2217	1994-08-25	2000-08-18	UNP	UNP	2185
Raseen-Mohammed-Imam	13	NAT		2008-01-08	2010-02-09	TNA	TNA	763
Rathna-Gamage	17	"GAL
"	113719	2024-11-21		"NPP
"	NPP	
Ratnasiri-Wickremanayake	10	KAL	88213	1994-08-25	2000-08-18	PA	PA	2185
Ratnasiri-Wickremanayake	11	KAL	148705	2000-10-18	2001-10-10	PA	PA	357
Ratnasiri-Wickremanayake	12	KAL	120432	2001-12-19	2004-02-07	PA	PA	780
Ratnasiri-Wickremanayake	13	NAT		2004-04-30	2010-02-09	UPFA	UPFA	2111
Ratnasiri-Wickremanayake	14	NAT		2010-04-22	2015-06-26	SLFP	SLFP	1891
Rauff-Hakeem	10	NAT		1994-08-25	2000-08-18		PA	2185
Rauff-Hakeem	11	KAN	28033	2000-10-18	2001-10-10	NUA		357
Rauff-Hakeem	12	KAN	71094	2001-12-19	2004-02-07	UNF	UNF	780
Rauff-Hakeem	13	AMP	68627	2004-04-22	2008-04-02		UNF	1441
Rauff-Hakeem	14	KAN	54097	2010-04-22	2015-06-26	SLMC	SLMC	1891
Rauff-Hakeem	15	KAN	102186	2015-09-01		SLMC	SLMC	
Rauff-Hakeem	16	KAN	83398	2020-08-20		SLMC	SLMC	
Rauff-Hakeem	17	"KAN
"	30883	2024-11-21		"SJB
"	SJB	
Raveendra-Bandara	17	"BAD
"	50822	2024-11-21		"NPP
"	NPP	
Ravi-Karunanayake	10	NAT		1994-08-25	2000-08-18	PA	UNP	2185
Ravi-Karunanayake	11	COL	145593	2000-10-18	2001-10-10	UNP	UNP	357
Ravi-Karunanayake	12	COL	129993	2001-12-19	2004-02-07	UNF	UNF	780
Ravi-Karunanayake	13	COL	69975	2004-04-22	2010-02-09	UNF	UNF	2119
Ravi-Karunanayake	14	COL	70328	2010-04-22	2015-06-26	UNP	UNP	1891
Ravi-Karunanayake	15	COL	111394	2015-09-01		UNP	UNP	
Ravindra-Randeniya	11	NAT		2000-10-18	2001-10-10	UNP	UNP	357
Ravindra-Randeniya	12	GAM	56449	2001-12-19	2004-02-07	UNF	UNF	780
Ravindra-Samaraweera	9	BAD	26348	1989-03-09	1994-06-24	UNP	UNP	1933
Ravindra-Samaraweera	10	BAD	42309	1994-08-25	2000-08-18	UNP	UNP	2185
Ravindra-Samaraweera	11	BAD	44257	2000-10-18	2001-10-10	UNP	UNP	357
Ravindra-Samaraweera	12	BAD	44742	2001-12-19	2004-02-07	UNF	UNF	780
Ravindra-Samaraweera	13	BAD	49387	2004-04-22	2010-02-09	UNF	UNF	2119
Ravindra-Samaraweera	15	BAD	58507	2015-09-01		UNP	UNP	
Reggie-Padmasena-Ranatunga	13	GAM	54414	2008-02-21	2008-05-31	UPFA	UPFA	100
Reggie-Ranatunga	9	GAM	37163	1989-03-09	1994-06-24			1933
Reggie-Ranatunga	10	GAM	61458	1994-08-25	2000-08-18	PA	PA	2185
Reggie-Ranatunga	11	GAM	79510	2000-10-18	2001-10-10	PA	PA	357
Reggie-Ranatunga	12	GAM	53031	2001-12-19	2004-02-07	PA	PA	780
Reginald-Cooray	10	KAL	85297	1994-08-25	2000-08-18	PA	PA	2185
Reginald-Cooray	11	KAL	67945	2000-10-18	2001-10-10	PA	PA	357
Reginald-Cooray	13	KAL	78693	2004-04-22	2004-05-28	UPFA	UPFA	36
Reginald-Cooray	14	KAL	60196	2010-04-22	2015-06-26	SLFP	SLFP	1891
Renuka-Herath	9	NUW	31271	1989-03-09	1994-06-24	UNP	UNP	1933
Renuka-Herath	10	NUW	49473	1994-08-25	2000-08-18	UNP	UNP	2185
Renuka-Herath	13	NUW	45701	2006-01-30	2010-02-09	UNF	UNF	1471
Richard-Pathirana	9	GAL	64268	1989-03-09	1994-06-24			1933
Richard-Pathirana	10	GAL	116893	1994-08-25	2000-08-18	PA	PA	2185
Richard-Pathirana	11	GAL	114658	2000-10-18	2001-10-10	PA	PA	357
Richard-Pathirana	12	GAL	72737	2001-12-19	2004-02-07	PA	PA	780
Risad-Badhiutheen	12	VAN	9276	2001-12-19	2004-02-07	UNF	UNF	780
Risad-Badhiutheen	13	VAN	15981	2004-04-22	2010-02-09	UNF	UPFA	2119
Risad-Badhiutheen	14	VAN	27461	2010-04-22	2015-06-26	ACMC	ACMC	1891
Risad-Badhiutheen	15	VAN	26291	2015-09-01		ACMC	ACMC	
Risad-Badhiutheen	16	VAN	28203	2020-08-20		ACMC	ACMC	
Risad-Badhiutheen	17	"VAN
"	21018	2024-11-21		"SJB
"	SJB	
Riyaz-Faruk	17	"KAN
"	64043	2024-11-21		"NPP
"	NPP	
Rizvie-Salih	17	"COL
"	73018	2024-11-21		"NPP
"	NPP	
Rizzwi-Sinnalebbe	11	NAT		2000-10-18	2001-10-10	PA		357
Rohana-Bandara	16	ANU	39520	2020-08-20		SJB	SJB	
Rohana-Bandara	17	"ANU
"	46399	2024-11-21		"SJB
"	SJB	
Rohana-Dissanayake	13	MTL	37091	2004-04-22	2010-02-09	UPFA	UPFA	2119
Rohana-Dissanayake	14	MTL	32803	2010-04-22	2015-06-26	SLFP	SLFP	1891
Rohana-Dissanayake	16	MTL	50368	2020-08-20		SLPP	SLPP	
Rohana-Dissanayake	17	"KAN
"	78526	2024-11-21		"NPP
"	NPP	
Rohana-Pushpakumara	14	BAD	36080	2010-04-22	2015-06-26	SLFP	SLFP	1891
Rohini-Kumari-Wijerathna	16	MTL	27587	2020-08-20		SJB	SJB	
Rohini-Kumari-Wijerathna	17	"MTL
"	27495	2024-11-21		"SJB
"	SJB	
Rohitha-Abeygunawardena	12	KAL	46571	2001-12-19	2004-02-07	PA	PA	780
Rohitha-Abeygunawardena	13	KAL	62598	2004-04-22	2010-02-09	UPFA	UPFA	2119
Rohitha-Abeygunawardena	14	KAL	77205	2010-04-22	2015-06-26	SLFP	SLFP	1891
Rohitha-Abeygunawardena	15	KAL	127040	2015-09-01		SLFP	SLPP	
Rohitha-Abeygunawardena	16	KAL	147472	2020-08-20		SLPP	SLPP	
Rohitha-Abeygunawardena	17	"KAL
"	10204	2024-11-21		"NDF
"	NDF	
Rohitha-Bogollagama	11	KUR	52095	2000-10-18	2001-10-10	UNP	UNP	357
Rohitha-Bogollagama	12	KUR	65576	2001-12-19	2004-02-07	UNF	UNF	780
Rohitha-Bogollagama	13	KUR	44206	2004-04-22	2010-02-09	UNF	UPFA	2119
Ronnie-de-Mel	10	MTR	66563	1994-08-25	2000-08-18	UNP	PA	2185
Ronnie-de-Mel	11	NAT		2000-10-18	2001-10-10	PA	PA	357
Ronnie-de-Mel	12	NAT		2001-12-19	2004-02-07	PA	PA	780
Roshan-Akmeemana	17	"TRI
"	25814	2024-11-21		"NPP
"	NPP	
Roshan-Ranasinghe	14	POL	56223	2010-04-22	2015-06-26	SLFP	SLFP	1891
Roshan-Ranasinghe	15	POL	76825	2015-09-01		SLFP	SLFP	
Roshan-Ranasinghe	16	POL	90615	2020-08-20		SLPP	SLPP	
Rosy-Senanayake	14	COL	66357	2010-04-22	2015-06-26	UNP	UNP	1891
Rukman-Senanayake	10	POL	45648	1994-08-25	2000-08-18	UNP	UNP	2185
Rukman-Senanayake	11	POL	27200	2000-10-18	2001-10-10	UNP	UNP	357
Rukman-Senanayake	12	KEG	73594	2001-12-19	2004-02-07	UNF	UNF	780
Rukman-Senanayake	13	KEG	43630	2004-04-22	2010-02-09	UNF	UNF	2119
Rupa-Karunathilake	9	GAL	51147	1989-03-09	1994-06-24	UNP	UNP	1933
Rupa-Karunathilake	10	GAL	52577	1994-08-25	2000-08-18	UNP	UNP	2185
Ruwan-Mapalagama	17	"GAM
"	78673	2024-11-21		"NPP
"	NPP	
Ruwan-Ranatunga	14	GAM	66488	2010-04-22	2015-06-26	SLFP	SLFP	1891
Ruwan-Wijewardene	14	GAM	88850	2010-04-22	2015-06-26	UNP	UNP	1891
Ruwan-Wijewardene	15	GAM	157932	2015-09-01		UNP	UNP	
Ruwanthilake-Jayakodi	17	"GAM
"	68210	2024-11-21		"NPP
"	NPP	
